PLAYER CONTRACT SUMMARY
Player Name,Dylan#24 Cozens
NHL Player ID,8481528
Official Name,Dylan Cozens
Current Team,OTT
Position,C
Number,#24
Export Date,2025-10-16 16:40:46

DATA SUMMARY
Total Contracts,2
Total Contract Details,11

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),BUF,2023-02-07,7,49700000,,"UFACap Percent : 7.4%Signing Team: Buffalo SabresSigning Date: Feb. 7, 2023"
Entry-Level Contract,BUF,2019-07-15,3,5325000,,"RFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Jul. 15, 2019"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,-,"$7,100,000",8.5%,"$7,100,000",$0,"$2,000,000","$5,100,000","$7,100,000",-
2024-25,-,"$7,100,000",8.1%,"$7,100,000",$0,$0,"$7,100,000","$7,100,000",-
2025-26,-,"$7,100,000",7.4%,"$7,100,000",$0,$0,"$7,100,000","$7,100,000",-
2026-27,-,"$7,100,000",6.8%,"$7,100,000",$0,$0,"$7,100,000","$7,100,000",-
2027-28,M-NTC,"$7,100,000",6.3%,"$7,100,000",$0,$0,"$7,100,000","$7,100,000",-
2028-29,M-NTC,"$7,100,000",5.8%,"$7,100,000",$0,$0,"$7,100,000","$7,100,000",-
2029-30,M-NTC,"$7,100,000",5.4%,"$7,100,000",$0,$0,"$7,100,000","$7,100,000",-
2019-20,-,"$925,000",1.1%,"$1,775,000",$0,"$92,500",-,-,-
2020-21,-,"$894,167",1.1%,"$1,744,167","$850,000","$92,500","$832,500","$925,000","$70,000"
2021-22,-,"$894,167",1.1%,"$1,744,167","$850,000","$92,500","$832,500","$925,000","$70,000"
2022-23,-,"$894,167",1.1%,"$1,744,167","$850,000",$0,"$832,500","$832,500","$70,000"

