PLAYER CONTRACT SUMMARY
Player Name,Henri#20 Jokiharju
NHL Player ID,8480035
Official Name,Henri Jokiharju
Current Team,BOS
Position,D
Number,#20
Export Date,2025-10-16 16:23:20

DATA SUMMARY
Total Contracts,4
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),BOS,2025-06-30,3,9000000,,"UFACap Percent : 3.1%Signing Team: Boston BruinsSigning Date: Jun. 30, 2025"
Standard Contract,BUF,2024-07-05,1,3100000,,"UFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Jul. 5, 2024"
Standard Contract,BUF,2021-09-02,3,7500000,,"RFA (Arb)Cap Percent : -%Signing Team: Buffalo SabresSigning Date: Sep. 2, 2021"
Entry-Level Contract,CHI,2018-06-12,3,3837500,,"RFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Jun. 12, 2018"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,M-NTC,"$3,000,000",3.1%,"$3,000,000",$0,"$500,000","$2,500,000","$3,000,000",-
2026-27,-,"$3,000,000",2.9%,"$3,000,000",$0,"$250,000","$3,000,000","$3,250,000",-
2027-28,-,"$3,000,000",2.6%,"$3,000,000",$0,$0,"$2,750,000","$2,750,000",-
2024-25,-,"$3,100,000",3.5%,"$3,100,000",$0,$0,"$3,100,000","$3,100,000",-
2021-22,-,"$2,500,000",3.1%,"$2,500,000",$0,$0,"$2,400,000","$2,400,000",-
2022-23,-,"$2,500,000",3.0%,"$2,500,000",$0,$0,"$2,500,000","$2,500,000",-
2023-24,-,"$2,500,000",3.0%,"$2,500,000",$0,$0,"$2,600,000","$2,600,000",-
2018-19,-,"$925,000",1.2%,"$1,279,166",$0,"$92,500","$832,500","$925,000","$70,000"
2019-20,-,"$925,000",1.1%,"$1,279,166","$425,000","$92,500","$832,500","$925,000","$70,000"
2020-21,-,"$925,000",1.1%,"$1,279,166","$637,500","$92,500","$832,500","$925,000","$70,000"

