PLAYER CONTRACT SUMMARY
Player Name,Alex#34 Lyon
NHL Player ID,8479312
Official Name,Alex Lyon
Current Team,BUF
Position,G
Number,#34
Export Date,2025-10-16 16:24:37

DATA SUMMARY
Total Contracts,8
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,BUF,2025-07-01,2,3000000,,"UFACap Percent : 1.6%Signing Team: Buffalo SabresSigning Date: Jul. 1, 2025"
Standard Contract,DET,2023-07-01,2,1800000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Jul. 1, 2023"
Standard Contract,FLA,2022-07-13,1,750000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 13, 2022"
Standard Contract,CAR,2021-07-30,1,750000,,"UFACap Percent : -%Signing Team: Carolina HurricanesSigning Date: Jul. 30, 2021"
Standard Contract (Extension),PHI,2020-09-25,1,700000,,"UFACap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Sep. 25, 2020"
Standard Contract,PHI,2018-07-07,2,1500000,,"UFACap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Jul. 7, 2018"
Standard Contract,PHI,2017-07-15,1,874125,,"RFA (Arb)Cap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Jul. 15, 2017"
Entry-Level Contract,PHI,2016-04-05,2,1850000,,"10.2(c)Cap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Apr. 5, 2016"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$1,500,000",1.6%,"$1,500,000",$0,"$250,000","$1,250,000","$1,500,000",-
2026-27,-,"$1,500,000",1.4%,"$1,500,000",$0,$0,"$1,500,000","$1,500,000",-
2023-24,-,"$900,000",1.1%,"$900,000",$0,$0,"$900,000","$900,000",-
2024-25,-,"$900,000",1.0%,"$900,000",$0,$0,"$900,000","$900,000",-
2022-23,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$310,000"
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$200,000"
2020-21,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000",-
2018-19,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$250,000"
2019-20,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$750,000"
2017-18,-,"$874,125",1.2%,"$874,125",$0,$0,"$874,125","$874,125","$70,000"
2015-16,-,"$925,000",1.3%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"
2016-17,-,"$925,000",1.3%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"

