PLAYER CONTRACT SUMMARY
Player Name,Pierre-Olivier#7 Joseph
NHL Player ID,8480058
Official Name,P.O Joseph
Current Team,VAN
Position,D
Number,#7
Export Date,2025-10-17 12:31:39

DATA SUMMARY
Total Contracts,4
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,VAN,2025-07-02,1,775000,,"RFA (Arb)Cap Percent : 0.8%Signing Team: Vancouver CanucksSigning Date: Jul. 02, 2025"
Standard Contract,STL,2024-07-03,1,950000,,"UFA (No QO)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 3, 2024"
Standard Contract (Extension),PIT,2022-07-12,2,1650000,,"RFA (Arb)Cap Percent : -%Signing Team: Pittsburgh PenguinsSigning Date: Jul. 12, 2022"
Entry-Level Contract,ARI,2017-12-04,3,3412500,,"RFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Dec. 4, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$775,000",0.8%,"$775,000",$0,$0,"$775,000","$775,000",-
2024-25,-,"$950,000",1.1%,"$950,000",$0,$0,"$950,000","$950,000",-
2022-23,-,"$825,000",1.0%,"$825,000",$0,$0,"$800,000","$800,000",-
2023-24,-,"$825,000",1.0%,"$825,000",$0,$0,"$850,000","$850,000",-
2017-18,-,"$925,000",1.2%,"$1,137,500",$0,"$92,500",-,-,-
2018-19,-,"$894,167",1.1%,"$1,106,667",$0,"$92,500",-,-,-
2019-20,-,"$863,333",1.1%,"$1,075,833","$212,500","$92,500","$832,500","$925,000","$70,000"
2020-21,-,"$863,333",1.1%,"$1,075,833","$212,500",$0,"$832,500","$832,500","$70,000"
2021-22,-,"$863,333",1.1%,"$1,075,833","$212,500",$0,"$832,500","$832,500","$70,000"

