PLAYER CONTRACT SUMMARY
Player Name,Garrett#45 Pilon
NHL Player ID,8479516
Official Name,Garrett Pilon
Current Team,WSH
Position,C
Number,#40
Export Date,2025-10-18 14:38:38

DATA SUMMARY
Total Contracts,4
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Two-Way Contract,OTT,2024-07-01,2,1550000,,"UFACap Percent : 0.8%Signing Team: Ottawa SenatorsSigning Date: Jul. 1, 2024"
Standard Contract,OTT,2023-07-01,1,775000,,"UFA (Group 6)Cap Percent : -%Signing Team: Ottawa SenatorsSigning Date: Jul. 1, 2023"
Standard Contract (Extension),WSH,2021-06-17,2,1500000,,"UFA (Group 6)Cap Percent : -%Signing Team: Washington CapitalsSigning Date: Jun. 17, 2021"
Entry-Level Contract,WSH,2017-03-30,3,2775000,,"RFACap Percent : -%Signing Team: Washington CapitalsSigning Date: Mar. 30, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$275,000"
2025-26,-,"$775,000",0.8%,"$775,000",$0,$0,"$775,000","$775,000","$300,000"
2023-24,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$200,000"
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$110,000"
2022-23,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$750,000"
2017-18,-,"$775,833",1.0%,"$925,000",$0,"$92,500",-,-,-
2018-19,-,"$745,000",0.9%,"$894,166","$182,500","$92,500","$650,000","$742,500","$70,000"
2019-20,-,"$745,000",0.9%,"$894,166","$132,500","$92,500","$700,000","$792,500","$70,000"
2020-21,-,"$745,000",0.9%,"$894,166","$132,500",$0,"$700,000","$700,000","$70,000"

