PLAYER CONTRACT SUMMARY
Player Name,Roope#24 Hintz
NHL Player ID,8478449
Official Name,Roope Hintz
Current Team,DAL
Position,C
Number,#24
Export Date,2025-10-16 16:29:45

DATA SUMMARY
Total Contracts,3
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),DAL,2022-11-29,8,67600000,,"UFACap Percent : 8.8%Signing Team: Dallas StarsSigning Date: Nov. 29, 2022"
Standard Contract,DAL,2020-11-09,3,9450000,,"RFA (Arb)Cap Percent : -%Signing Team: Dallas StarsSigning Date: Nov. 9, 2020"
Entry-Level Contract,DAL,2017-05-04,3,2775000,,"RFACap Percent : -%Signing Team: Dallas StarsSigning Date: May 4, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,-,"$8,450,000",10.1%,"$8,450,000",$0,"$4,000,000","$7,500,000","$11,500,000",-
2024-25,NMC,"$8,450,000",9.6%,"$8,450,000",$0,"$3,000,000","$8,250,000","$11,250,000",-
2025-26,NMC,"$8,450,000",8.8%,"$8,450,000",$0,"$3,000,000","$7,000,000","$10,000,000",-
2026-27,NMC,"$8,450,000",8.1%,"$8,450,000",$0,"$2,000,000","$5,250,000","$7,250,000",-
2027-28,NMC,"$8,450,000",7.4%,"$8,450,000",$0,$0,"$6,900,000","$6,900,000",-
2028-29,NMC,"$8,450,000",6.9%,"$8,450,000",$0,$0,"$6,900,000","$6,900,000",-
2029-30,NMC,"$8,450,000",6.4%,"$8,450,000",$0,$0,"$6,900,000","$6,900,000",-
2030-31,NMC,"$8,450,000",6.1%,"$8,450,000",$0,$0,"$6,900,000","$6,900,000",-
2020-21,-,"$3,150,000",3.9%,"$3,150,000",$0,$0,"$2,000,000","$2,000,000",-
2021-22,-,"$3,150,000",3.9%,"$3,150,000",$0,$0,"$3,000,000","$3,000,000",-
2022-23,-,"$3,150,000",3.8%,"$3,150,000",$0,$0,"$4,450,000","$4,450,000",-
2017-18,-,"$811,667",1.1%,"$925,000","$182,500","$92,500","$650,000","$742,500","$70,000"
2018-19,-,"$811,667",1.0%,"$925,000","$157,500","$92,500","$675,000","$767,500","$70,000"
2019-20,-,"$811,667",1.0%,"$925,000",$0,"$92,500","$832,500","$925,000","$70,000"

