PLAYER CONTRACT SUMMARY
Player Name,Travis#11 Konecny
NHL Player ID,8478439
Official Name,Travis Konecny
Current Team,PHI
Position,R
Number,#11
Export Date,2025-10-16 16:42:04

DATA SUMMARY
Total Contracts,3
Total Contract Details,18

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,PHI,2024-07-25,8,70000000,,"UFACap Percent : 9.2%Signing Team: Philadelphia FlyersSigning Date: Jul. 25, 2024"
Standard Contract,PHI,2019-09-16,6,33000000,,"UFACap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Sep. 16, 2019"
Entry-Level Contract,PHI,2015-07-16,3,3412500,,"RFACap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Jul. 16, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,M-NMC,"$8,750,000",9.2%,"$8,750,000",$0,"$9,000,000","$2,000,000","$11,000,000",-
2026-27,M-NMC,"$8,750,000",8.4%,"$8,750,000",$0,"$3,000,000","$5,250,000","$8,250,000",-
2027-28,M-NMC,"$8,750,000",7.7%,"$8,750,000",$0,"$7,500,000","$3,500,000","$11,000,000",-
2028-29,M-NMC,"$8,750,000",7.1%,"$8,750,000",$0,"$6,000,000","$4,600,000","$10,600,000",-
2029-30,M-NMC,"$8,750,000",6.7%,"$8,750,000",$0,"$5,000,000","$4,350,000","$9,350,000",-
2030-31,M-NMC,"$8,750,000",6.3%,"$8,750,000",$0,"$4,500,000","$2,100,000","$6,600,000",-
2031-32,M-NTC,"$8,750,000",6.0%,"$8,750,000",$0,$0,"$6,600,000","$6,600,000",-
2032-33,M-NTC,"$8,750,000",5.7%,"$8,750,000",$0,$0,"$6,600,000","$6,600,000",-
2019-20,-,"$5,500,000",6.7%,"$5,500,000",$0,"$3,000,000","$1,000,000","$4,000,000",-
2020-21,-,"$5,500,000",6.7%,"$5,500,000",$0,"$2,000,000","$3,000,000","$5,000,000",-
2021-22,-,"$5,500,000",6.7%,"$5,500,000",$0,$0,"$5,250,000","$5,250,000",-
2022-23,-,"$5,500,000",6.7%,"$5,500,000",$0,"$2,000,000","$3,750,000","$5,750,000",-
2023-24,-,"$5,500,000",6.6%,"$5,500,000",$0,$0,"$6,000,000","$6,000,000",-
2024-25,-,"$5,500,000",6.3%,"$5,500,000",$0,"$3,000,000","$4,000,000","$7,000,000",-
2015-16,-,"$925,000",1.3%,"$1,137,500",$0,"$92,500",-,-,-
2016-17,-,"$894,167",1.2%,"$1,106,667",$0,"$92,500","$832,500","$925,000","$70,000"
2017-18,-,"$894,167",1.2%,"$1,106,667","$212,500","$92,500","$832,500","$925,000","$70,000"
2018-19,-,"$894,167",1.1%,"$1,106,667","$425,000",$0,"$832,500","$832,500","$70,000"

