PLAYER CONTRACT SUMMARY
Player Name,Michael#18 Raffl
NHL Player ID,8477290
Official Name,Michael Raffl
Current Team,PHI
Position,L
Number,#12
Export Date,2025-10-17 14:41:38

DATA SUMMARY
Total Contracts,5
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,DAL,2021-07-29,1,1100000,,"UFACap Percent : -%Signing Team: Dallas StarsSigning Date: Jul. 29, 2021"
Standard Contract (Extension),PHI,2019-03-26,2,3200000,,"UFACap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Mar. 26, 2019"
Standard Contract (Extension),PHI,2016-02-28,3,7050000,,"UFACap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Feb. 28, 2016"
Standard Contract (Extension),PHI,2014-03-22,2,2200000,,"UFACap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Mar. 22, 2014"
Entry-Level Contract,PHI,2013-06-03,1,925000,,"RFA (Arb)Cap Percent : -%Signing Team: Philadelphia FlyersSigning Date: Jun. 3, 2013"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2021-22,-,"$1,100,000",1.3%,"$1,100,000",$0,$0,"$1,100,000","$1,100,000",-
2019-20,-,"$1,600,000",2.0%,"$1,600,000",$0,$0,"$1,800,000","$1,800,000",-
2020-21,-,"$1,600,000",2.0%,"$1,600,000",$0,$0,"$1,400,000","$1,400,000",-
2016-17,-,"$2,350,000",3.2%,"$2,350,000",$0,$0,"$2,350,000","$2,350,000",-
2017-18,-,"$2,350,000",3.1%,"$2,350,000",$0,$0,"$2,350,000","$2,350,000",-
2018-19,-,"$2,350,000",3.0%,"$2,350,000",$0,$0,"$2,350,000","$2,350,000",-
2014-15,-,"$1,100,000",1.6%,"$1,100,000",$0,$0,"$1,000,000","$1,000,000",-
2015-16,-,"$1,100,000",1.5%,"$1,100,000",$0,$0,"$1,200,000","$1,200,000",-
2013-14,-,"$792,500",1.2%,"$925,000","$132,500","$92,500","$700,000","$792,500","$70,000"

