PLAYER CONTRACT SUMMARY
Player Name,Glenn#57 Gawdin
NHL Player ID,8478446
Official Name,Glenn Gawdin
Current Team,CGY
Position,C
Number,#42
Export Date,2025-10-18 14:31:09

DATA SUMMARY
Total Contracts,5
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Two-Way Contract,LAK,2024-07-01,2,1550000,,"UFACap Percent : 0.8%Signing Team: Los Angeles KingsSigning Date: Jul. 1, 2024"
Standard Contract,ANA,2022-07-14,2,1525000,,"UFACap Percent : -%Signing Team: Anaheim DucksSigning Date: Jul. 14, 2022"
Standard Contract,CGY,2021-08-25,1,750000,,"UFA (Group 6)Cap Percent : -%Signing Team: Calgary FlamesSigning Date: Aug. 25, 2021"
Standard Contract,CGY,2020-10-14,1,700000,,"RFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Oct. 14, 2020"
Entry-Level Contract,CGY,2017-11-16,3,2775000,,"10.2(c)Cap Percent : -%Signing Team: Calgary FlamesSigning Date: Nov. 16, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000","$500,000"
2025-26,-,"$775,000",0.8%,"$775,000",$0,$0,"$775,000","$775,000","$500,000"
2022-23,-,"$762,500",0.9%,"$762,500",$0,$0,"$750,000","$750,000","$750,000"
2023-24,-,"$762,500",0.9%,"$762,500",$0,$0,"$775,000","$775,000","$450,000"
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$100,000"
2020-21,-,"$700,000",0.9%,"$700,000",$0,$0,"$700,000","$700,000","$95,000"
2017-18,-,"$775,833",1.0%,"$925,000","$182,500","$92,500","$650,000","$742,500","$70,000"
2018-19,-,"$775,833",1.0%,"$925,000","$182,500","$92,500","$650,000","$742,500","$70,000"
2019-20,-,"$775,833",1.0%,"$925,000","$82,500","$92,500","$750,000","$842,500","$70,000"

