PLAYER CONTRACT SUMMARY
Player Name,Tyson#17 Jost
NHL Player ID,8479370
Official Name,Tyson Jost
Current Team,NSH
Position,C
Number,#17
Export Date,2025-10-16 16:37:44

DATA SUMMARY
Total Contracts,6
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Two-Way Contract,CAR,2025-07-02,1,775000,,"UFACap Percent : 0.8%Signing Team: Carolina HurricanesSigning Date: Jul. 02, 2025"
Standard Contract,CAR,2024-07-01,1,775000,,"UFACap Percent : -%Signing Team: Carolina HurricanesSigning Date: Jul. 1, 2024"
Standard Contract,BUF,2023-07-01,1,2000000,,"UFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Jul. 1, 2023"
Standard Contract,COL,2021-07-30,2,4000000,,"UFA (No QO)Cap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jul. 30, 2021"
Standard Contract,COL,2020-10-18,1,874125,,"RFA (Arb)Cap Percent : -%Signing Team: Colorado AvalancheSigning Date: Oct. 18, 2020"
Entry-Level Contract,COL,2017-03-29,3,5112500,,"RFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Mar. 29, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,-,"$775,000",0.8%,"$775,000",$0,$0,"$775,000","$775,000","$300,000"
2024-25,-,"$775,000",0.9%,"$775,000",$0,$0,"$775,000","$775,000",-
2023-24,-,"$2,000,000",2.4%,"$2,000,000",$0,$0,"$2,000,000","$2,000,000",-
2021-22,-,"$2,000,000",2.5%,"$2,000,000",$0,$0,"$1,750,000","$1,750,000",-
2022-23,-,"$2,000,000",2.4%,"$2,000,000",$0,$0,"$2,250,000","$2,250,000",-
2020-21,-,"$874,125",1.1%,"$874,125",$0,$0,"$874,125","$874,125",-
2016-17,-,"$916,667",1.3%,"$1,704,167",$0,"$92,500",-,-,-
2017-18,-,"$885,833",1.2%,"$1,673,333","$662,500","$92,500","$807,500","$900,000","$70,000"
2018-19,-,"$885,833",1.1%,"$1,673,333","$850,000","$92,500","$832,500","$925,000","$70,000"
2019-20,-,"$885,833",1.1%,"$1,673,333","$850,000",$0,"$832,500","$832,500","$70,000"

