PLAYER CONTRACT SUMMARY
Player Name,Troy#19 Terry
NHL Player ID,8478873
Official Name,Troy Terry
Current Team,ANA
Position,R
Number,#19
Export Date,2025-10-16 16:22:18

DATA SUMMARY
Total Contracts,3
Total Contract Details,13

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,ANA,2023-08-02,7,49000000,,"UFACap Percent : 7.3%Signing Team: Anaheim DucksSigning Date: Aug. 2, 2023"
Standard Contract (Extension),ANA,2020-07-14,3,4350000,,"RFA (Arb)Cap Percent : -%Signing Team: Anaheim DucksSigning Date: Jul. 14, 2020"
Entry-Level Contract,ANA,2018-03-27,3,4475000,,"10.2(c)Cap Percent : -%Signing Team: Anaheim DucksSigning Date: Mar. 27, 2018"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,-,"$7,000,000",8.4%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2024-25,-,"$7,000,000",8.0%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2025-26,M-NTC,"$7,000,000",7.3%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2026-27,M-NTC,"$7,000,000",6.7%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2027-28,M-NTC,"$7,000,000",6.2%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2028-29,M-NTC,"$7,000,000",5.7%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2029-30,M-NTC,"$7,000,000",5.3%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2020-21,-,"$1,450,000",1.8%,"$1,450,000",$0,$0,"$1,350,000","$1,350,000",-
2021-22,-,"$1,450,000",1.8%,"$1,450,000",$0,$0,"$1,450,000","$1,450,000",-
2022-23,-,"$1,450,000",1.8%,"$1,450,000",$0,$0,"$1,550,000","$1,550,000",-
2017-18,-,"$925,000",1.2%,"$1,491,667",$0,"$92,500","$832,500","$925,000","$70,000"
2018-19,-,"$925,000",1.2%,"$1,491,667","$850,000","$92,500","$832,500","$925,000","$70,000"
2019-20,-,"$925,000",1.1%,"$1,491,667","$850,000","$92,500","$832,500","$925,000","$70,000"

