PLAYER CONTRACT SUMMARY
Player Name,Brandon#25 Carlo
NHL Player ID,8478443
Official Name,Brandon Carlo
Current Team,TOR
Position,D
Number,#25
Export Date,2025-10-16 16:48:45

DATA SUMMARY
Total Contracts,3
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),BOS,2021-07-14,6,24600000,,"UFACap Percent : 4.3%Signing Team: Boston BruinsSigning Date: Jul. 14, 2021"
Standard Contract,BOS,2019-09-17,2,5700000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Sep. 17, 2019"
Entry-Level Contract,BOS,2015-09-25,3,2775000,,"RFACap Percent : -%Signing Team: Boston BruinsSigning Date: Sep. 25, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2021-22,-,"$4,100,000",5.0%,"$4,100,000",$0,$0,"$2,500,000","$2,500,000",-
2022-23,-,"$4,100,000",5.0%,"$4,100,000",$0,$0,"$3,500,000","$3,500,000",-
2023-24,M-NTC,"$4,100,000",4.9%,"$4,100,000",$0,"$1,000,000","$4,700,000","$5,700,000",-
2024-25,M-NTC,"$3,485,000",4.0%,"$4,100,000",$0,$0,"$5,450,000","$5,450,000",-
2025-26,M-NTC,"$3,485,000",3.6%,"$4,100,000",$0,$0,"$4,200,000","$4,200,000",-
2026-27,M-NTC,"$3,485,000",3.4%,"$4,100,000",$0,$0,"$3,250,000","$3,250,000",-
2019-20,-,"$2,850,000",3.5%,"$2,850,000",$0,$0,"$2,200,000","$2,200,000",-
2020-21,-,"$2,850,000",3.5%,"$2,850,000",$0,$0,"$3,500,000","$3,500,000",-
2015-16,-,"$820,000",1.1%,"$925,000",$0,"$92,500",-,-,-
2016-17,-,"$789,167",1.1%,"$894,167","$207,500","$92,500","$625,000","$717,500","$70,000"
2017-18,-,"$789,167",1.1%,"$894,167","$107,500","$92,500","$725,000","$817,500","$70,000"
2018-19,-,"$789,167",1.0%,"$894,167",$0,$0,"$832,500","$832,500","$70,000"

