PLAYER CONTRACT SUMMARY
Player Name,Jansen#24 Harkins
NHL Player ID,8478424
Official Name,Jansen Harkins
Current Team,ANA
Position,C
Number,#24
Export Date,2025-10-16 16:21:57

DATA SUMMARY
Total Contracts,4
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Two-Way Contract,ANA,2024-07-02,2,1575000,,"UFACap Percent : 0.8%Signing Team: Anaheim DucksSigning Date: Jul. 2, 2024"
Standard Contract,WPG,2022-07-16,2,1700000,,"UFACap Percent : -%Signing Team: Winnipeg JetsSigning Date: Jul. 16, 2022"
Standard Contract,WPG,2020-10-27,2,1450000,,"RFA (Arb)Cap Percent : -%Signing Team: Winnipeg JetsSigning Date: Oct. 27, 2020"
Entry-Level Contract,WPG,2017-04-07,3,2775000,,"RFACap Percent : -%Signing Team: Winnipeg JetsSigning Date: Apr. 7, 2017"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$787,500",0.9%,"$787,500",$0,$0,"$775,000","$775,000",-
2025-26,-,"$787,500",0.8%,"$787,500",$0,$0,"$800,000","$800,000",-
2022-23,-,"$850,000",1.0%,"$850,000",$0,$0,"$825,000","$825,000",-
2023-24,-,"$850,000",1.0%,"$850,000",$0,$0,"$875,000","$875,000",-
2020-21,-,"$725,000",0.9%,"$725,000",$0,$0,"$700,000","$700,000",-
2021-22,-,"$725,000",0.9%,"$725,000",$0,$0,"$750,000","$750,000",-
2017-18,-,"$767,500",1.0%,"$925,000","$182,500","$92,500","$650,000","$742,500","$70,000"
2018-19,-,"$767,500",1.0%,"$925,000","$182,500","$92,500","$650,000","$742,500","$70,000"
2019-20,-,"$767,500",0.9%,"$925,000","$107,500","$92,500","$725,000","$817,500","$70,000"

