PLAYER CONTRACT SUMMARY
Player Name,Greg#29 Pateryn
NHL Player ID,8474688
Official Name,Greg Pateryn
Current Team,MTL
Position,D
Number,#8
Export Date,2025-10-17 14:44:06

DATA SUMMARY
Total Contracts,5
Total Contract Details,10

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,ANA,2021-07-29,1,750000,,"UFACap Percent : -%Signing Team: Anaheim DucksSigning Date: Jul. 29, 2021"
Standard Contract,MIN,2018-07-01,3,6750000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 1, 2018"
Standard Contract,MTL,2015-07-01,2,1125000,,"RFA (Arb)Cap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 1, 2015"
Standard Contract (Extension),MTL,2015-07-01,2,1600000,,"UFACap Percent : -%Signing Team: Montreal CanadiensSigning Date: Jul. 1, 2015"
Entry-Level Contract,MTL,2012-03-28,2,1750000,,"RFA (Arb)Cap Percent : -%Signing Team: Montreal CanadiensSigning Date: Mar. 28, 2012"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$300,000"
2018-19,-,"$2,250,000",2.8%,"$2,250,000",$0,$0,"$1,750,000","$1,750,000",-
2019-20,-,"$2,250,000",2.8%,"$2,250,000",$0,$0,"$2,250,000","$2,250,000",-
2020-21,-,"$2,250,000",2.8%,"$2,250,000",$0,$0,"$2,750,000","$2,750,000",-
2014-15,-,"$562,500",0.8%,"$562,500",$0,$0,"$550,000","$550,000","$85,000"
2015-16,-,"$562,500",0.8%,"$562,500",$0,$0,"$575,000","$575,000","$575,000"
2016-17,-,"$800,000",1.1%,"$800,000",$0,$0,"$750,000","$750,000",-
2017-18,-,"$800,000",1.1%,"$800,000",$0,$0,"$850,000","$850,000",-
2012-13,-,"$662,500",1.1%,"$875,000","$237,500","$87,500","$550,000","$637,500","$65,000"
2013-14,-,"$662,500",1.0%,"$875,000","$187,500","$87,500","$600,000","$687,500","$65,000"

