PLAYER CONTRACT SUMMARY
Player Name,Rasmus#55 Ristolainen
NHL Player ID,8477499
Official Name,Rasmus Ristolainen
Current Team,BUF
Position,D
Number,#55
Export Date,2025-10-17 12:31:30

DATA SUMMARY
Total Contracts,3
Total Contract Details,14

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),PHI,2022-03-10,5,25500000,,"UFACap Percent : 5.3%Signing Team: Philadelphia FlyersSigning Date: Mar. 10, 2022"
Standard Contract,BUF,2016-10-11,6,32400000,,"UFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Oct. 11, 2016"
Entry-Level Contract,BUF,2013-07-12,3,5325000,,"RFACap Percent : -%Signing Team: Buffalo SabresSigning Date: Jul. 12, 2013"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,-,"$5,100,000",6.2%,"$5,100,000",$0,$0,"$4,000,000","$4,000,000",-
2023-24,-,"$5,100,000",6.1%,"$5,100,000",$0,$0,"$5,500,000","$5,500,000",-
2024-25,-,"$5,100,000",5.8%,"$5,100,000",$0,$0,"$6,500,000","$6,500,000",-
2025-26,-,"$5,100,000",5.3%,"$5,100,000",$0,$0,"$5,500,000","$5,500,000",-
2026-27,-,"$5,100,000",4.9%,"$5,100,000",$0,$0,"$4,000,000","$4,000,000",-
2016-17,-,"$5,400,000",7.4%,"$5,400,000",$0,$0,"$5,400,000","$5,400,000",-
2017-18,-,"$5,400,000",7.2%,"$5,400,000",$0,$0,"$5,400,000","$5,400,000",-
2018-19,-,"$5,400,000",6.8%,"$5,400,000",$0,$0,"$5,400,000","$5,400,000",-
2019-20,-,"$5,400,000",6.6%,"$5,400,000",$0,$0,"$5,400,000","$5,400,000",-
2020-21,-,"$5,400,000",6.6%,"$5,400,000",$0,"$1,000,000","$4,400,000","$5,400,000",-
2021-22,-,"$5,400,000",6.6%,"$5,400,000",$0,$0,"$5,400,000","$5,400,000",-
2013-14,-,"$925,000",1.4%,"$1,775,000","$850,000","$92,500","$832,500","$925,000","$70,000"
2014-15,-,"$925,000",1.3%,"$1,775,000","$850,000","$92,500","$832,500","$925,000","$70,000"
2015-16,-,"$925,000",1.3%,"$1,775,000","$850,000","$92,500","$832,500","$925,000","$70,000"

