PLAYER CONTRACT SUMMARY
Player Name,Jake#51 Gardiner
NHL Player ID,8474581
Official Name,Jake Gardiner
Current Team,TOR
Position,D
Number,#51
Export Date,2025-10-17 15:02:22

DATA SUMMARY
Total Contracts,3
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,CAR,2019-09-06,4,16200000,,"UFACap Percent : -%Signing Team: Carolina HurricanesSigning Date: Sep. 6, 2019"
Standard Contract,TOR,2014-07-29,5,20250000,,"UFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jul. 29, 2014"
Entry-Level Contract,TOR,2011-03-15,3,3350000,,"RFA (Arb)Cap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Mar. 15, 2011"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2019-20,M-NTC,"$4,050,000",5.0%,"$4,050,000",$0,$0,"$3,650,000","$3,650,000",-
2020-21,M-NTC,"$4,050,000",5.0%,"$4,050,000",$0,$0,"$3,900,000","$3,900,000",-
2021-22,M-NTC,"$4,050,000",5.0%,"$4,050,000",$0,$0,"$4,200,000","$4,200,000",-
2022-23,M-NTC,"$4,050,000",4.9%,"$4,050,000",$0,$0,"$4,450,000","$4,450,000",-
2014-15,-,"$4,050,000",5.9%,"$4,050,000",$0,"$600,000","$3,450,000","$4,050,000",-
2015-16,-,"$4,050,000",5.7%,"$4,050,000",$0,$0,"$4,050,000","$4,050,000",-
2016-17,-,"$4,050,000",5.5%,"$4,050,000",$0,$0,"$4,050,000","$4,050,000",-
2017-18,-,"$4,050,000",5.4%,"$4,050,000",$0,$0,"$4,050,000","$4,050,000",-
2018-19,-,"$4,050,000",5.1%,"$4,050,000",$0,"$400,000","$3,650,000","$4,050,000",-
2011-12,-,"$875,000",1.4%,"$1,116,667","$212,500","$87,500","$787,500","$875,000","$65,000"
2012-13,-,"$875,000",1.5%,"$1,116,667","$212,500","$87,500","$787,500","$875,000","$65,000"
2013-14,-,"$875,000",1.4%,"$1,116,667","$300,000","$87,500","$787,500","$875,000","$65,000"

