PLAYER CONTRACT SUMMARY
Player Name,Jarome#12 Iginla
NHL Player ID,8462042
Official Name,Jarome Iginla
Current Team,COL
Position,R
Number,#12
Export Date,2025-10-17 15:39:17

DATA SUMMARY
Total Contracts,4
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
35+ Contract,COL,2014-07-01,3,16000000,,"UFACap Percent : -%Signing Team: Colorado AvalancheSigning Date: Jul. 1, 2014"
35+ Contract,BOS,2013-07-05,1,6000000,,"UFACap Percent : -%Signing Team: Boston BruinsSigning Date: Jul. 5, 2013"
Standard Contract (Extension),CGY,2007-07-04,5,35000000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Jul. 4, 2007"
Standard Contract,CGY,2005-08-03,3,21000000,,"UFACap Percent : -%Signing Team: Calgary FlamesSigning Date: Aug. 3, 2005"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2014-15,NMC,"$5,333,333",7.7%,"$5,333,333",$0,$0,"$5,500,000","$5,500,000",-
2015-16,NMC,"$5,333,333",7.5%,"$5,333,333",$0,$0,"$5,500,000","$5,500,000",-
2016-17,NMC,"$5,333,333",7.3%,"$5,333,333",$0,$0,"$5,000,000","$5,000,000",-
2013-14,-,"$1,800,000",2.8%,"$6,000,000","$4,200,000",$0,"$1,800,000","$1,800,000",-
2008-09,NMC,"$7,000,000",12.3%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2009-10,NMC,"$7,000,000",12.3%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2010-11,NMC,"$7,000,000",11.8%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2011-12,NMC,"$7,000,000",10.9%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2012-13,NMC,"$7,000,000",11.7%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2005-06,-,"$7,000,000",17.9%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2006-07,-,"$7,000,000",15.9%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-
2007-08,-,"$7,000,000",13.9%,"$7,000,000",$0,$0,"$7,000,000","$7,000,000",-

