PLAYER CONTRACT SUMMARY
Player Name,Clayton#4 Stoner
NHL Player ID,8470886
Official Name,Clayton Stoner
Current Team,ANA
Position,D
Number,#3
Export Date,2025-10-17 15:40:50

DATA SUMMARY
Total Contracts,4
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,ANA,2014-07-01,4,13000000,,"UFACap Percent : -%Signing Team: Anaheim DucksSigning Date: Jul. 1, 2014"
Standard Contract (Extension),MIN,2012-05-10,2,2100000,,"UFACap Percent : -%Signing Team: Minnesota WildSigning Date: May 10, 2012"
Standard Contract (Extension),MIN,2010-03-02,2,1100000,,"RFA (Arb)Cap Percent : -%Signing Team: Minnesota WildSigning Date: Mar. 2, 2010"
Standard Contract,MIN,2009-07-15,1,665500,,"RFA (Arb)Cap Percent : -%Signing Team: Minnesota WildSigning Date: Jul. 15, 2009"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2014-15,-,"$3,250,000",4.7%,"$3,250,000",$0,$0,"$3,250,000","$3,250,000",-
2015-16,-,"$3,250,000",4.6%,"$3,250,000",$0,$0,"$3,250,000","$3,250,000",-
2016-17,-,"$3,250,000",4.5%,"$3,250,000",$0,$0,"$3,250,000","$3,250,000",-
2017-18,-,"$3,250,000",4.3%,"$3,250,000",$0,$0,"$3,250,000","$3,250,000",-
2012-13,-,"$1,050,000",1.8%,"$1,050,000",$0,$0,"$1,000,000","$1,000,000",-
2013-14,-,"$1,050,000",1.6%,"$1,050,000",$0,$0,"$1,100,000","$1,100,000",-
2010-11,-,"$550,000",0.9%,"$550,000",$0,$0,"$525,000","$525,000","$525,000"
2011-12,-,"$550,000",0.9%,"$550,000",$0,$0,"$575,000","$575,000","$105,000"
2009-10,-,"$665,500",1.2%,"$665,500",$0,$0,"$665,500","$665,500","$65,000"

