PLAYER CONTRACT SUMMARY
Player Name,Jakub#33 Zboril
NHL Player ID,8478415
Official Name,Jakub Zboril
Current Team,BOS
Position,D
Number,#67
Export Date,2025-10-17 13:00:49

DATA SUMMARY
Total Contracts,3
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),BOS,2022-05-16,2,2275000,,"UFACap Percent : -%Signing Team: Boston BruinsSigning Date: May 16, 2022"
Standard Contract,BOS,2020-10-14,2,1450000,,"UFA (Group 6)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Oct. 14, 2020"
Entry-Level Contract,BOS,2015-07-15,3,4050000,,"RFACap Percent : -%Signing Team: Boston BruinsSigning Date: Jul. 15, 2015"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,-,"$1,137,500",1.4%,"$1,137,500",$0,$0,"$975,000","$975,000",-
2023-24,-,"$1,137,500",1.4%,"$1,137,500",$0,$0,"$1,300,000","$1,300,000",-
2020-21,-,"$725,000",0.9%,"$725,000",$0,$0,"$700,000","$700,000",-
2021-22,-,"$725,000",0.9%,"$725,000",$0,$0,"$750,000","$750,000",-
2015-16,-,"$925,000",1.3%,"$1,350,000",$0,"$92,500",-,-,-
2016-17,-,"$894,167",1.2%,"$1,319,167",$0,"$92,500",-,-,-
2017-18,-,"$863,333",1.2%,"$1,288,333","$212,500","$92,500","$832,500","$925,000","$70,000"
2018-19,-,"$863,333",1.1%,"$1,288,333","$425,000",$0,"$832,500","$832,500","$70,000"
2019-20,-,"$863,333",1.1%,"$1,288,333","$637,500",$0,"$832,500","$832,500","$70,000"

