PLAYER CONTRACT SUMMARY
Player Name,Robby#13 Fabbri
NHL Player ID,8477952
Official Name,Robby Fabbri
Current Team,STL
Position,C
Number,#15
Export Date,2025-10-17 12:31:24

DATA SUMMARY
Total Contracts,5
Total Contract Details,11

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),DET,2021-12-14,3,12000000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Dec. 14, 2021"
Standard Contract (Extension),DET,2020-08-24,2,5900000,,"UFACap Percent : -%Signing Team: Detroit Red WingsSigning Date: Aug. 24, 2020"
Standard Contract,STL,2019-07-12,1,900000,,"RFA (Arb)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 12, 2019"
Standard Contract,STL,2018-07-03,1,925000,,"RFACap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 3, 2018"
Entry-Level Contract,STL,2014-09-07,3,3412500,,"10.2(c)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: Sep. 7, 2014"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2022-23,-,"$4,000,000",4.8%,"$4,000,000",$0,"$500,000","$3,000,000","$3,500,000",-
2023-24,-,"$4,000,000",4.8%,"$4,000,000",$0,$0,"$4,250,000","$4,250,000",-
2024-25,-,"$4,000,000",4.5%,"$4,000,000",$0,$0,"$4,250,000","$4,250,000",-
2020-21,-,"$2,950,000",3.6%,"$2,950,000",$0,$0,"$2,800,000","$2,800,000",-
2021-22,-,"$2,950,000",3.6%,"$2,950,000",$0,$0,"$3,100,000","$3,100,000",-
2019-20,-,"$900,000",1.1%,"$900,000",$0,$0,"$900,000","$900,000",-
2018-19,-,"$925,000",1.2%,"$925,000",$0,$0,"$925,000","$925,000",-
2014-15,-,"$925,000",1.3%,"$925,000",$0,"$92,500",-,-,-
2015-16,-,"$894,167",1.3%,"$1,106,667",$0,"$92,500","$832,500","$925,000","$70,000"
2016-17,-,"$894,167",1.2%,"$1,106,667","$212,500","$92,500","$832,500","$925,000","$70,000"
2017-18,-,"$894,167",1.2%,"$1,106,667","$425,000",$0,"$832,500","$832,500","$70,000"

