PLAYER CONTRACT SUMMARY
Player Name,Karel#70 Vejmelka
NHL Player ID,8478872
Official Name,Karel Vejmelka
Current Team,UTA
Position,G
Number,#70
Export Date,2025-10-16 16:50:07

DATA SUMMARY
Total Contracts,3
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),UTA,2025-03-05,5,23750000,,"UFACap Percent : 5.0%Signing Team: Utah Hockey ClubSigning Date: Mar. 05, 2025"
Standard Contract (Extension),ARI,2022-03-21,3,8175000,,"UFACap Percent : -%Signing Team: Arizona CoyotesSigning Date: Mar. 21, 2022"
Entry-Level Contract,ARI,2021-05-04,1,925000,,"RFA (Arb)Cap Percent : -%Signing Team: Arizona CoyotesSigning Date: May 4, 2021"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,M-NTC,"$4,750,000",5.0%,"$4,750,000",$0,$0,"$5,750,000","$5,750,000",-
2026-27,M-NTC,"$4,750,000",4.6%,"$4,750,000",$0,$0,"$5,750,000","$5,750,000",-
2027-28,M-NTC,"$4,750,000",4.2%,"$4,750,000",$0,$0,"$5,100,000","$5,100,000",-
2028-29,M-NTC,"$4,750,000",3.9%,"$4,750,000",$0,$0,"$3,700,000","$3,700,000",-
2029-30,M-NTC,"$4,750,000",3.6%,"$4,750,000",$0,$0,"$3,450,000","$3,450,000",-
2022-23,-,"$2,725,000",3.3%,"$2,725,000",$0,$0,"$2,250,000","$2,250,000",-
2023-24,-,"$2,725,000",3.3%,"$2,725,000",$0,$0,"$3,150,000","$3,150,000",-
2024-25,-,"$2,725,000",3.1%,"$2,725,000",$0,$0,"$2,775,000","$2,775,000",-
2021-22,-,"$842,500",1.0%,"$925,000","$82,500","$92,500","$750,000","$842,500","$80,000"

