PLAYER CONTRACT SUMMARY
Player Name,Rasmus#38 Sandin
NHL Player ID,8480873
Official Name,Rasmus Sandin
Current Team,WSH
Position,D
Number,#38
Export Date,2025-10-16 16:54:44

DATA SUMMARY
Total Contracts,3
Total Contract Details,11

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),WSH,2024-03-06,5,23000000,,"UFACap Percent : 4.8%Signing Team: Washington CapitalsSigning Date: Mar. 6, 2024"
Standard Contract,TOR,2022-09-29,2,2800000,,"RFA (Arb)Cap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Sep. 29, 2022"
Entry-Level Contract,TOR,2018-07-15,3,2775000,,"RFACap Percent : -%Signing Team: Toronto Maple LeafsSigning Date: Jul. 15, 2018"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$4,600,000",5.2%,"$4,600,000",$0,"$2,000,000","$3,000,000","$5,000,000",-
2025-26,-,"$4,600,000",4.8%,"$4,600,000",$0,"$2,000,000","$3,000,000","$5,000,000",-
2026-27,-,"$4,600,000",4.4%,"$4,600,000",$0,"$1,000,000","$3,500,000","$4,500,000",-
2027-28,-,"$4,600,000",4.1%,"$4,600,000",$0,"$1,000,000","$3,500,000","$4,500,000",-
2028-29,-,"$4,600,000",3.8%,"$4,600,000",$0,"$1,000,000","$3,000,000","$4,000,000",-
2022-23,-,"$1,400,000",1.7%,"$1,400,000",$0,"$450,000","$750,000","$1,200,000",-
2023-24,-,"$1,400,000",1.7%,"$1,400,000",$0,$0,"$1,600,000","$1,600,000",-
2018-19,-,"$925,000",1.2%,"$925,000",$0,"$92,500",-,-,-
2019-20,-,"$894,167",1.1%,"$894,167",$0,"$92,500","$832,500","$925,000","$70,000"
2020-21,-,"$894,167",1.1%,"$894,167",$0,"$92,500","$832,500","$925,000","$70,000"
2021-22,-,"$894,167",1.1%,"$894,167",$0,$0,"$832,500","$832,500","$70,000"

