PLAYER CONTRACT SUMMARY
Player Name,Jason# Garrison
NHL Player ID,8474520
Official Name,Jason Garrison
Current Team,TBL
Position,D
Number,#5
Export Date,2025-10-17 15:19:04

DATA SUMMARY
Total Contracts,4
Total Contract Details,11

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,EDM,2018-10-02,1,650000,,"UFACap Percent : -%Signing Team: Edmonton OilersSigning Date: Oct. 2, 2018"
Standard Contract,VAN,2012-07-04,6,27600000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 4, 2012"
Standard Contract,FLA,2010-07-08,2,1350000,,"UFACap Percent : -%Signing Team: Florida PanthersSigning Date: Jul. 8, 2010"
Entry-Level Contract,FLA,2008-04-02,2,2155000,,"RFA (Arb)Cap Percent : -%Signing Team: Florida PanthersSigning Date: Apr. 2, 2008"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2018-19,-,"$650,000",0.8%,"$650,000",$0,$0,"$650,000","$650,000",-
2012-13,NTC,"$4,600,000",7.7%,"$4,600,000",$0,"$3,000,000","$2,500,000","$5,500,000",-
2013-14,NTC,"$4,600,000",7.2%,"$4,600,000",$0,"$3,000,000","$3,500,000","$6,500,000",-
2014-15,NTC,"$4,600,000",6.7%,"$4,600,000",$0,"$1,500,000","$3,500,000","$5,000,000",-
2015-16,NTC,"$4,600,000",6.4%,"$4,600,000",$0,"$1,500,000","$3,000,000","$4,500,000",-
2016-17,NTC,"$4,600,000",6.3%,"$4,600,000",$0,$0,"$3,600,000","$3,600,000",-
2017-18,NTC,"$4,600,000",6.1%,"$4,600,000",$0,$0,"$2,500,000","$2,500,000",-
2010-11,-,"$675,000",1.1%,"$675,000",$0,$0,"$650,000","$650,000",-
2011-12,-,"$675,000",1.0%,"$675,000",$0,$0,"$700,000","$700,000",-
2008-09,-,"$875,000",1.5%,"$1,077,500","$405,000",$0,"$875,000","$875,000","$65,000"
2009-10,-,"$875,000",1.5%,"$1,077,500",$0,$0,"$875,000","$875,000","$65,000"

