PLAYER CONTRACT SUMMARY
Player Name,Dakota#81 Joshua
NHL Player ID,8478057
Official Name,Dakota Joshua
Current Team,TOR
Position,C
Number,#81
Export Date,2025-10-16 16:48:13

DATA SUMMARY
Total Contracts,4
Total Contract Details,9

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract (Extension),VAN,2024-06-27,4,13000000,,"UFACap Percent : 3.4%Signing Team: Vancouver CanucksSigning Date: Jun. 27, 2024"
Standard Contract,VAN,2022-07-13,2,1650000,,"UFACap Percent : -%Signing Team: Vancouver CanucksSigning Date: Jul. 13, 2022"
Standard Contract,STL,2021-07-31,1,750000,,"UFA (Group 6)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 31, 2021"
Entry-Level Contract,STL,2019-07-12,2,1850000,,"RFA (Arb)Cap Percent : -%Signing Team: St. Louis BluesSigning Date: Jul. 12, 2019"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,M-NTC,"$3,250,000",3.7%,"$3,250,000",$0,"$2,000,000","$2,250,000","$4,250,000",-
2025-26,M-NTC,"$3,250,000",3.4%,"$3,250,000",$0,"$1,500,000","$2,000,000","$3,500,000",-
2026-27,M-NTC,"$3,250,000",3.1%,"$3,250,000",$0,$0,"$2,625,000","$2,625,000",-
2027-28,M-NTC,"$3,250,000",2.9%,"$3,250,000",$0,"$1,000,000","$1,625,000","$2,625,000",-
2022-23,-,"$825,000",1.0%,"$825,000",$0,"$50,000","$750,000","$800,000",-
2023-24,-,"$825,000",1.0%,"$825,000",$0,$0,"$850,000","$850,000",-
2021-22,-,"$750,000",0.9%,"$750,000",$0,$0,"$750,000","$750,000","$100,000"
2019-20,-,"$792,500",1.0%,"$925,000","$132,500","$92,500","$700,000","$792,500","$70,000"
2020-21,-,"$792,500",1.0%,"$925,000","$132,500","$92,500","$700,000","$792,500","$70,000"

