PLAYER CONTRACT SUMMARY
Player Name,Jeremy#1 Swayman
NHL Player ID,8480280
Official Name,Jeremy Swayman
Current Team,BOS
Position,G
Number,#1
Export Date,2025-10-16 16:23:37

DATA SUMMARY
Total Contracts,3
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,BOS,2024-10-06,8,66000000,,"UFACap Percent : 8.6%Signing Team: Boston BruinsSigning Date: Oct. 06, 2024"
Standard Contract,BOS,2023-08-01,1,3475000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Aug. 1, 2023"
Entry-Level Contract,BOS,2020-03-18,3,3150000,,"RFA (Arb)Cap Percent : -%Signing Team: Boston BruinsSigning Date: Mar. 18, 2020"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2024-25,-,"$8,250,000",9.4%,"$8,250,000",$0,"$4,000,000","$6,000,000","$10,000,000",-
2025-26,-,"$8,250,000",8.6%,"$8,250,000",$0,"$4,000,000","$6,000,000","$10,000,000",-
2026-27,NMC,"$8,250,000",7.9%,"$8,250,000",$0,"$2,000,000","$5,500,000","$7,500,000",-
2027-28,NMC,"$8,250,000",7.3%,"$8,250,000",$0,"$3,000,000","$5,000,000","$8,000,000",-
2028-29,NMC,"$8,250,000",6.7%,"$8,250,000",$0,"$2,500,000","$5,500,000","$8,000,000",-
2029-30,NMC,"$8,250,000",6.3%,"$8,250,000",$0,"$2,500,000","$5,500,000","$8,000,000",-
2030-31,M-NTC,"$8,250,000",5.9%,"$8,250,000",$0,"$2,500,000","$5,000,000","$7,500,000",-
2031-32,M-NTC,"$8,250,000",5.6%,"$8,250,000",$0,"$2,500,000","$4,500,000","$7,000,000",-
2023-24,-,"$3,475,000",4.2%,"$3,475,000",$0,$0,"$3,475,000","$3,475,000",-
2020-21,-,"$925,000",1.1%,"$1,050,000","$100,000","$92,500","$832,500","$925,000","$70,000"
2021-22,-,"$925,000",1.1%,"$1,050,000","$125,000","$92,500","$832,500","$925,000","$70,000"
2022-23,-,"$925,000",1.1%,"$1,050,000","$150,000","$92,500","$832,500","$925,000","$70,000"

