PLAYER CONTRACT SUMMARY
Player Name,Tanner#84 Jeannot
NHL Player ID,8479661
Official Name,Tanner Jeannot
Current Team,BOS
Position,L
Number,#84
Export Date,2025-10-16 16:22:54

DATA SUMMARY
Total Contracts,4
Total Contract Details,12

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,BOS,2025-07-01,5,17000000,,"UFACap Percent : 3.6%Signing Team: Boston BruinsSigning Date: Jul. 01, 2025"
Standard Contract,TBL,2023-07-15,2,5330000,,"UFACap Percent : -%Signing Team: Tampa Bay LightningSigning Date: Jul. 15, 2023"
Standard Contract,NSH,2021-07-30,2,1600000,,"RFA (Arb)Cap Percent : -%Signing Team: Nashville PredatorsSigning Date: Jul. 30, 2021"
Entry-Level Contract,NSH,2018-04-02,3,2140000,,"RFA (Arb)Cap Percent : -%Signing Team: Nashville PredatorsSigning Date: Apr. 2, 2018"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2025-26,NTC,"$3,400,000",3.6%,"$3,400,000",$0,"$2,250,000","$2,000,000","$4,250,000",-
2026-27,NTC,"$3,400,000",3.3%,"$3,400,000",$0,"$1,250,000","$2,750,000","$4,000,000",-
2027-28,M-NTC,"$3,400,000",3.0%,"$3,400,000",$0,"$1,000,000","$2,200,000","$3,200,000",-
2028-29,M-NTC,"$3,400,000",2.8%,"$3,400,000",$0,$0,"$3,000,000","$3,000,000",-
2029-30,-,"$3,400,000",2.6%,"$3,400,000",$0,$0,"$2,550,000","$2,550,000",-
2023-24,-,"$2,665,000",3.2%,"$2,665,000",$0,"$2,000,000","$1,045,000","$3,045,000",-
2024-25,M-NTC,"$2,665,000",3.0%,"$2,665,000",$0,$0,"$2,285,000","$2,285,000",-
2021-22,-,"$800,000",1.0%,"$800,000",$0,$0,"$750,000","$750,000",-
2022-23,-,"$800,000",1.0%,"$800,000",$0,$0,"$850,000","$850,000",-
2018-19,-,"$713,333",0.9%,"$713,333",$0,"$30,000","$650,000","$680,000","$70,000"
2019-20,-,"$713,333",0.9%,"$713,333",$0,"$30,000","$700,000","$730,000","$70,000"
2020-21,-,"$713,333",0.9%,"$713,333",$0,"$30,000","$700,000","$730,000","$70,000"

