PLAYER CONTRACT SUMMARY
Player Name,Alex#93 DeBrincat
NHL Player ID,8479337
Official Name,Alex DeBrincat
Current Team,DET
Position,R
Number,#93
Export Date,2025-10-16 16:30:36

DATA SUMMARY
Total Contracts,3
Total Contract Details,11

CONTRACTS
Type,Team,Signing Date,Length (Years),Total Value,Cap Hit,Expiry Status
Standard Contract,DET,2023-07-09,4,31500000,,"UFACap Percent : 8.2%Signing Team: Detroit Red WingsSigning Date: Jul. 9, 2023"
Standard Contract (Extension),CHI,2019-10-03,3,19200000,,"RFA (Arb)Cap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Oct. 3, 2019"
Entry-Level Contract,CHI,2016-11-07,3,2775000,,"RFACap Percent : -%Signing Team: Chicago BlackhawksSigning Date: Nov. 7, 2016"

CONTRACT DETAILS - YEAR BY YEAR
Season,Clause,Cap Hit,Cap %,AAV,Performance Bonuses,Signing Bonuses,Base Salary,Total Salary,Minors Salary
2023-24,-,"$7,875,000",9.4%,"$7,875,000",$0,$0,"$8,250,000","$8,250,000",-
2024-25,M-NTC,"$7,875,000",8.9%,"$7,875,000",$0,$0,"$8,250,000","$8,250,000",-
2025-26,M-NTC,"$7,875,000",8.2%,"$7,875,000",$0,$0,"$8,250,000","$8,250,000",-
2026-27,M-NTC,"$7,875,000",7.6%,"$7,875,000",$0,$0,"$6,750,000","$6,750,000",-
2020-21,-,"$6,400,000",7.9%,"$6,400,000",$0,"$4,000,000","$1,100,000","$5,100,000",-
2021-22,-,"$6,400,000",7.9%,"$6,400,000",$0,$0,"$5,100,000","$5,100,000",-
2022-23,-,"$6,400,000",7.8%,"$6,400,000",$0,$0,"$9,000,000","$9,000,000",-
2016-17,-,"$809,167",1.1%,"$925,000",$0,"$92,500",-,-,-
2017-18,-,"$778,333",1.0%,"$894,166","$182,500","$92,500","$650,000","$742,500","$70,000"
2018-19,-,"$778,333",1.0%,"$894,166","$132,500","$92,500","$700,000","$792,500","$70,000"
2019-20,-,"$778,333",1.0%,"$894,166","$32,500",$0,"$800,000","$800,000","$70,000"

